# LAMMPS data file written by OVITO Basic 3.12.1

1500 atoms
2 atom types

-10.9699634716 16.4549452075 xlo xhi
-10.9699634716 16.4549452075 ylo yhi
-10.9699634716 16.4549452075 zlo zhi

Masses

1 22.98977  # Na
2 15.9994  # O

Atoms  # atomic

394 2 -5.4849817358 -2.7424908679 2.7424908679
395 2 -2.7424908679 -5.4849817358 2.7424908679
396 2 -2.7424908679 -2.7424908679 -3.5527136788e-15
397 1 -4.1137363019 -1.371245434 9.5987180377
398 1 -1.371245434 -4.1137363019 6.8562271698
399 1 -4.1137363019 -4.1137363019 6.8562271698
400 1 -1.371245434 -1.371245434 9.5987180377
401 1 -1.371245434 -1.371245434 6.8562271698
402 1 -4.1137363019 -4.1137363019 9.5987180377
403 1 -1.371245434 -4.1137363019 9.5987180377
404 1 -4.1137363019 -1.371245434 6.8562271698
405 2 -5.4849817358 -5.4849817358 5.4849817358
406 2 -5.4849817358 -2.7424908679 8.2274726037
407 2 -2.7424908679 -5.4849817358 8.2274726037
408 2 -2.7424908679 -2.7424908679 5.4849817358
409 1 -4.1137363019 -1.371245434 15.0836997735
410 1 -1.371245434 -4.1137363019 12.3412089056
411 1 -4.1137363019 -4.1137363019 12.3412089056
412 1 -1.371245434 -1.371245434 15.0836997735
413 1 -1.371245434 -1.371245434 12.3412089056
414 1 -4.1137363019 -4.1137363019 15.0836997735
415 1 -1.371245434 -4.1137363019 15.0836997735
416 1 -4.1137363019 -1.371245434 12.3412089056
417 2 -5.4849817358 -5.4849817358 10.9699634716
418 2 -5.4849817358 -2.7424908679 13.7124543395
419 2 -2.7424908679 -5.4849817358 13.7124543395
420 2 -2.7424908679 -2.7424908679 10.9699634716
421 1 -4.1137363019 4.1137363019 -6.8562271698
422 1 -1.371245434 1.371245434 -9.5987180377
423 1 -4.1137363019 1.371245434 -9.5987180377
424 1 -1.371245434 4.1137363019 -6.8562271698
425 1 -1.371245434 4.1137363019 -9.5987180377
426 1 -4.1137363019 1.371245434 -6.8562271698
427 1 -1.371245434 1.371245434 -6.8562271698
428 1 -4.1137363019 4.1137363019 -9.5987180377
429 2 -5.4849817358 -2.3763568394e-15 -10.9699634716
430 2 -5.4849817358 2.7424908679 -8.2274726037
431 2 -2.7424908679 -2.2263568394e-15 -8.2274726037
432 2 -2.7424908679 2.7424908679 -10.9699634716
433 1 -4.1137363019 4.1137363019 -1.371245434
434 1 -1.371245434 1.371245434 -4.1137363019
435 1 -4.1137363019 1.371245434 -4.1137363019
436 1 -1.371245434 4.1137363019 -1.371245434
437 1 -1.371245434 4.1137363019 -4.1137363019
438 1 -4.1137363019 1.371245434 -1.371245434
439 1 -1.371245434 1.371245434 -1.371245434
440 1 -4.1137363019 4.1137363019 -4.1137363019
441 2 -5.4849817358 -2.0763568394e-15 -5.4849817358
442 2 -5.4849817358 2.7424908679 -2.7424908679
443 2 -2.7424908679 -1.9263568394e-15 -2.7424908679
444 2 -2.7424908679 2.7424908679 -5.4849817358
445 1 -4.1137363019 4.1137363019 4.1137363019
446 1 -1.371245434 1.371245434 1.371245434
447 1 -4.1137363019 1.371245434 1.371245434
448 1 -1.371245434 4.1137363019 4.1137363019
449 1 -1.371245434 4.1137363019 1.371245434
450 1 -4.1137363019 1.371245434 4.1137363019
451 1 -1.371245434 1.371245434 4.1137363019
452 1 -4.1137363019 4.1137363019 1.371245434
453 2 -5.4849817358 -1.7763568394e-15 -3.5527136788e-15
454 2 -5.4849817358 2.7424908679 2.7424908679
455 2 -2.7424908679 -1.6263568394e-15 2.7424908679
456 2 -2.7424908679 2.7424908679 -3.5527136788e-15
457 1 -4.1137363019 4.1137363019 9.5987180377
458 1 -1.371245434 1.371245434 6.8562271698
459 1 -4.1137363019 1.371245434 6.8562271698
460 1 -1.371245434 4.1137363019 9.5987180377
461 1 -1.371245434 4.1137363019 6.8562271698
462 1 -4.1137363019 1.371245434 9.5987180377
463 1 -1.371245434 1.371245434 9.5987180377
464 1 -4.1137363019 4.1137363019 6.8562271698
465 2 -5.4849817358 -1.4763568394e-15 5.4849817358
466 2 -5.4849817358 2.7424908679 8.2274726037
467 2 -2.7424908679 -1.3263568394e-15 8.2274726037
468 2 -2.7424908679 2.7424908679 5.4849817358
469 1 -4.1137363019 4.1137363019 15.0836997735
470 1 -1.371245434 1.371245434 12.3412089056
471 1 -4.1137363019 1.371245434 12.3412089056
472 1 -1.371245434 4.1137363019 15.0836997735
473 1 -1.371245434 4.1137363019 12.3412089056
474 1 -4.1137363019 1.371245434 15.0836997735
475 1 -1.371245434 1.371245434 15.0836997735
476 1 -4.1137363019 4.1137363019 12.3412089056
477 2 -5.4849817358 -1.1763568394e-15 10.9699634716
478 2 -5.4849817358 2.7424908679 13.7124543395
479 2 -2.7424908679 -1.0263568394e-15 13.7124543395
